uid,type,SBU（部门）,PRD号码,产品名称,PRD号码,巴斯夫产品名称,产品别名,默认商店,线上购买链接,品牌,产品描述,产品分类,化学成分,外观,行业,特性和优点,应用行业,注册国家,"固含量
（%）",稀释剂[浓度],含水量,官能度，计算值,"分子量 
(Mw)","粘度, 25?C
(mPa.s)","粘度, 23?C
(Pa.s)",%NCO,K值,氯质量分数(%),酸值 （mg KOH/g）,"密度, 25?C (g/cm3)",玻璃化温度(?C),胺值 （mg KOH/g）,"pH 
(25oC)",最低成膜温度 (℃),冻融稳定性(-5 °C),羟值（mg KOH/g solids）,羟基含量（%基于固含）,软化点 (oC),VOC,粒径大小 nm,细度,色度 （Gardner),溶剂,包装,产地,样品包装,推荐配方,样品ART
1,default,ED2,30546641,Irganox? 1076 (ED),30546641,Irganox? 1076 (ED),Irganox? 1076 (ED),1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,61,"highly effective, non-discoloring, sterically hindered primary phenolic antioxidant stabilizer",36,"Octadecyl-[3-(3,5-di-tert-butyl-4-hydroxyphenyl)propionate]","white, fine granules","4,68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,20kg,,,,
1,default,ED2,30508779,Irganox? 1726,30508779,Irganox? 1726,Irganox? 1726,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,61,,36,,white powder,"4,68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,25kg,,"50151897,0,1kg",,52899552
1,default,ED2,30065709,Irganox? 245,30065709,Irganox? 245,Irganox? 245,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,61,phenolic primary antioxidant for processing and long term thermal stabilization,36,Ethylene bis(oxyethylene) bis-(3-(5-tert-butyl-4-hydroxy-m-tolyl)propionate),white powder,"4,68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,  |  2x25kg  |  ,,"56367874,0,1kg",,54482452
1,default,ED2,30054540,Irganox? B 225,30054540,Irganox? B 225,Irganox? B 225,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,61,blend of an organo-phosphite and a sterically hindered phenolic antioxidant,36,Irganox? 1010 and Irgafos? 168,"white, free-flowing powder","4,68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,20kg  |  36x20kg  |  ,,,,
1,default,ED2,30229846,Irganox? PS 802 FL,30229846,Irganox? PS 802 FL,Irganox? PS 802 FL,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,61,,36,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  |  30x20kg  |  ,,,,
1,default,ED2,30482786,Lignostab? 1198,30482786,Lignostab? 1198,Lignostab? 1198,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,62,photo-stabilizer developed specifically for wood pretreatments,35,,orange solid flakes,4,,,,100,,,,,,,,,,,1.03,,,,,,,,,,,,,,,,"55830878,0,6",,55830878
1,default,ED2,30041975,Loxanol? CA 5308,30041975,Loxanol? CA 5308,Loxanol? CA 5308,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,63,coalescing agent,34,dicarboxylic acid esters,liquid,"67,4,68",,,,100,,,,,6,,,,,,,,,,,,,,,,,,,,200kg,,"50365300,0,8#50365478,0,5",,50365300 | 50365478
1,default,ED2,30534880,Loxanol? CA 5310,30534880,Loxanol? CA 5310,Loxanol? CA 5310,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,63,coalescing agent,34,from renewable raw materials,"Clear to slightly hazy, yellow liquid","67,4,68",,,,100,,,,,30,,,,,,0.91,,,,,,,,,,,,,,,,"50379587,0,8#50379586,0,5",,50379587 | 50379586
1,default,ED2,30528203,Loxanol? CA 5330,30528203,Loxanol? CA 5330,Loxanol? CA 5330,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,63,coalescing agent,34,"Linear ester, based on renewable raw materials",Colorless to slightly yellowish liquid,"67,4,68",,,,100,,,,,4,,,,,,,,,,,,,,,,,,,,175kg,,"50394599,0,8#50394597,0,5",,50394599 | 50394597
1,default,ED2,30530452,Loxanol? MI 6627,30530452,Loxanol? MI 6627,Loxanol? MI 6627,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,63,corrosion inhibitor in combination with zinc phosphate,34,Zinc salt of an organic nitrogen compound,white powder,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45kg,,"50379620,0,8#50379619,0,5",,50379620 | 50379619
1,default,ED2,30564790,Loxanol? MI 6730,30564790,Loxanol? MI 6730,Loxanol? MI 6730,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,63,adhesion promoter,34,branched polyethyleneimine,clear colorless to yellowish liquid,"4,7,68",,,,50,,,,,,,,,,,1.09,,,11,,,,,,,,,,,120kg,,"50282462,0,1kg",,50196035
1,default,ED2,30564879,Loxanol? MI 6735,30564879,Loxanol? MI 6735,Loxanol? MI 6735,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,63,adhesion promoter,34,polyethyleneimine,clear liquid,"4,7,68",,,,100,,,,,15500,,,,,,,,,,,,,,,,,,,,120kg,,"50442592,0,8",,57327853
1,default,ED2,30041233,Loxanol? MI 6840,30041233,Loxanol? MI 6840,Loxanol? MI 6840,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,63,increase the hydrophobicity of water based exterior coatings,34,"paraffins, dispersed in water",white liquid,"67,4,68",,,,63,,,,,350,,,,,,0.98,,,9,,,,,,,,,,,110kg  |  960kg  |  ,,"50089990,0,1kg",,54983405
1,default,ED2,30601044,Loxanol? OT 5853,30601044,Loxanol? OT 5853,Loxanol? OT 5853,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,63,prolong the ‘open time’ and workability of latex-based plasters,34,aqueous dispersion of oleochemical compounds,white liquid,"67,4,",,,,30,,,,,1000,,,,,,0.97,,,,,,,,,,,,,,200kg  |  950kg  |  ,,"50372575,0,8#50372576,0,5",,50372575 | 50372576
1,default,ED2,30041992,Loxanol? PL 5060,30041992,Loxanol? PL 5060,Loxanol? PL 5060,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,63,highly efficient plasticizer for aqueous polymer dispersions,34,polypropylene glycol alkylphenylether,liquid,"67,4,68",,,,100,,,,,94,,,,,,,,,,,,,,,,,,,,120kg,,"50379632,0,8#50379633,0,5",,50379632 | 50379633
1,default,ED2,30584782,Rheovis? AS 1125 AY,30584782,Rheovis? AS 1125 AY,Rheovis? AS 1125 AY,1,https://detail.1688.com/offer/577606917840.html,64,efficient acrylic thickener (ASE) with pronounced pseudoplastic (low-shear) flow behavior,32,aqueous polymer dispersion,white liquid (emulsion),6768,,,,25,,,,,17,,,,,,,,,2.8,,,,,,,,,,,200kg  |  1000kg  |  ,,"50365309,0,8#50365460,0,5",,50365309 | 50365460
1,default,ED2,30472829,Rheovis? AS 1130,30472829,Rheovis? AS 1130,Rheovis? AS 1130,1,https://detail.1688.com/offer/577610873361.html,64,efficient acrylic thickener (ASE) with pronounced pseudoplastic (low-shear) flow behavior,32,Acrylic copolymer emulsion in water,white liquid (emulsion),4,,,,30,,,,,5,,,,,,,,,,,,,,,,,,,,25kg  |  220kg  |  1000kg,,"50365313,0,8#50365564,0,5",,50365313 | 50365564
1,default,ED2,30738149,Rheovis? AS 1189,30738149,Rheovis? AS 1189,Rheovis? AS 1189,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,64,acrylic thickener with  effective over a wide pH range from 4 to 12,32,aqueous polymer dispersion,white liquid (emulsion),"67,4,68",,,,63,,,,,500,,,,,,1.18,,,,,,,,,,,,,,130kg,,"50661198,0,8",,50242235
1,default,ED2,30217084,Rheovis? AS 1956,30217084,Rheovis? AS 1956,Rheovis? AS 1956,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,64,efficient acrylic thickener (ASE) in powder form with pronounced pseudoplastic (low-shear) flow behavior,32,anionic polyacrylate,powder,"67,4,68",,,,85,,,,,,,,,,,,,,,,,,,,,,,,,25kg,,"50365314,0,8",,50534692
1,default,ED2,30483457,Rheovis? HS 1152,30483457,Rheovis? HS 1152,Rheovis? HS 1152,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,64,outstanding low-shear thickener and rheology-control agent,32,hydrophobic modified acrylic swellable copolymer emulsion (HASE) in water,white liquid (dispersion),"67,4,68",,,,40,,,,,,,,,,,,,,,,,,,,,,,,,220kg,,"50365315,0,8#50365573,0,5",,50365315 | 50365573
1,default,ED2,30478951,Rheovis? HS 1162,30478951,Rheovis? HS 1162,Rheovis? HS 1162,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,64,outstanding extreme low-shear to thixotropic rheology modifier,32,hydrophobic modified acrylic swellable copolymer emulsion (HASE) in water,white liquid (dispersion),"67,4,68",,,,35,,,,,50,,,,,,,,,,,,,,,,,,,,,,"50365316,0,8",,54036826
1,default,ED2,30485636,Rheovis? HS 1212,30485636,Rheovis? HS 1212,Rheovis? HS 1212,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,64,outstanding mid-shear thickener and rheology-control agent,32,hydrophobic modified acrylic swellable copolymer emulsion (HASE) in water,white liquid (dispersion),"67,4,",,,,40,,,,,5,,,,,,,,,,,,,,,,,,,,220kg,,"50365318,0,8#50365574,0,5",,50365318 | 50365574
1,default,ED2,30660377,Rheovis? HS 1303,30660377,Rheovis? HS 1303,Rheovis? HS 1303,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,64,"highly efficient, hydrophobic modified acrylic thickener (HASE) with pronounced high-shear behavior",32,hydrophobic modified acrylic swellable copolymer emulsion (HASE) in water,white liquid (dispersion),"67,4,",,,,25,,,,,50,,,,,,,,,,,,,,,,,,,,,,"50484798,0,8",,54050606
1,default,ED2,30537149,Rheovis? PE 1331,30537149,Rheovis? PE 1331,Rheovis? PE 1331,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,64,"solvent-free, VOC-free, low-odor and give Newtonian rheology profile",32,polyether solution in water,clear to hazy liquid,"67,4,",,,,21,,,,,2300,,,,,,,,,,,,,,,,,,,,204kg,,"50365708,0,8#50365638,0,5",,50365708 | 50365638
1,default,ED2,30529286,Rheovis? PU 1190,30529286,Rheovis? PU 1190,Rheovis? PU 1190,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,64,higher pseudoplastic viscosities compared to other PUR thickeners,32,polyurethane polymer in water / diluent,"whitish, viscous liquid","67,4,68",,,,34,,,,,30000,,,,,,,,,,,,,,,,,,,,150kg,,"50365663,0,8#50365609,0,5",,50365663 | 50365609
1,default,ED2,30537489,Rheovis? PU 1191,30537489,Rheovis? PU 1191,Rheovis? PU 1191,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,64,higher pseudoplastic viscosities compared to other PUR thickeners,32,polyurethane polymer in water / diluent,"whitish, viscous liquid","67,4,68",,,,30,,,,,2700,,,,,,1.03,,,,,,,,,,,,,,220kg,,"50365709,0,8#50365640,0,5",,50365709 | 50365640
1,default,ED2,30529274,Rheovis? PU 1214,30529274,Rheovis? PU 1214,Rheovis? PU 1214,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,64,improve the application and hiding properties,32,polyurethane polymer in water / butyldiglycol,opaque whitish liquid,"67,4,",,,,40,,,,,3500,,,,,,1.07,,,7,,,,,,,,,,,150kg,,"50365333,0,8#50365161,0,5",,50365333 | 50365161
1,default,ED2,30617747,Rheovis? PU 1250 NC,30617747,Rheovis? PU 1250 NC,Rheovis? PU 1250 NC,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,64,medium pseudoplastic rheology modifier,32,polyurethane polymer in water / butoxytriglycol,opaque yellowish liquid,"67,4,",,,,40,,,,,,,,,,,1.07,,,,,,,,,,,,,,12kg,,"50365712,0,8",,50308048
1,default,ED2,30534678,Rheovis? PU 1251,30534678,Rheovis? PU 1251,Rheovis? PU 1251,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,64,medium pseudoplastic rheology modifier,32,polyurethane polymer in water / butoxytriglycol,opaque yellowish liquid,"67,4,",,,,30,,,,,,,,,,,,,,,,,,,,,,,,,204kg,,"50365704,0,8#50365634,0,5",,50365704 | 50365634
1,default,ED2,30539264,Rheovis? PU 1291,30539264,Rheovis? PU 1291,Rheovis? PU 1291,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,64,"mid-shear polyurethane thickener and VOC-free, free of solvents, heavy metals and tin",32,polyurethane in water / diluent,clear liquid,"67,4,68",,,,40,,,,,2700,,,,,,1.04,,,,,,,,,,,,,,150kg,,"50365710,0,8#50365641,0,5",,50365710 | 50365641
1,default,ED2,30537731,Rheovis? PU 1331,30537731,Rheovis? PU 1331,Rheovis? PU 1331,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,64,Newtonian rheology profile,32,solution of polyurethane in water,whitish liquid,"67,4,",,,,18,,,,,4500,,,,,,1.03,,,,,,,,,,,,,,150kg,,"50365332,0,8#50365229,0,5",,50365332 | 50365229
1,default,ED2,30644480,Rheovis? PU 1341,30644480,Rheovis? PU 1341,Rheovis? PU 1341,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,64,give a Newtonian rheology profile,32,hydrophobically modified ethoxylated urethane,Opaque white liquid,"67,4,",,,,20,,,,,2800,,,,,,1.05,,,7,,,,,,,,,,,200kg,,"50475255,0,8#50475254,0,5",,50475255 | 50475254
1,default,ED2,30071730,Rheovis? VP 1231,30071730,Rheovis? VP 1231,Rheovis? VP 1231,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,64,thickener for polymer dispersions and protective colloid,32,aqueous solution of a hydrophobic modified vinylpyrrolidonevinylacetate copolymer,liquid,"67,4,68",,,,30,,,,,2200,,,,,,,,,,,,,,,,,,,,120kg,,"50379645,0,8",,50339831
1,default,ED2,30425316,Tinopal? NFW Liquid,30425316,Tinopal? NFW Liquid,Tinopal? NFW Liquid,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,65,fluorescent optical brightener,36,"Approximately 20% solution of 4,4,’-bis(2-sulfostyryl)-biphenyl disodium salt",yellow-green liquid,"67,4,7,68",,,,20,,,,,102,,,,,,1.17,,,,,,,,,,,,,,70kg,,"56442021,0,6",,56442021
1,default,ED2,30508888,Tinopal? OB CO,30508888,Tinopal? OB CO,Tinopal? OB CO,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,65,fluorescent optical brightener,36,"2,5-thiophenediylbis(5-tert-butyl-1,3-benzoxazole)",yellow powder,"4,7,68",,,,100,,,,,,,,,,,1.26,,,,,,,,,,,,,,  |  2x10kg  |  ,,"50151373,0,6",,50151373
1,default,ED2,30474777,Tinopal? SFP,30474777,Tinopal? SFP,Tinopal? SFP,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,65,fluorescent optical brightener,36,CAS: 41098-56-0,light yellow powder,"4,7,68",,,,100,,,,,,,,,,,1.31,,,,,,,,,,,,,,25kg,,"55008000,0,1kg",,55008000 | 
1,default,ED2,30487023,Tinuvin? 111 FDL,30487023,Tinuvin? 111 FDL,Tinuvin? 111 FDL,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,66,HALS blend for powder coating applications with triboelectric charging activity,35,N-alkyl / N-R HALS,slightly yellow powder,"4,7,68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,  |  2x20kg  |  ,,"56385364,0,1kg",,56385364 | 
1,default,ED2,30080322,Tinuvin? 1130,30080322,Tinuvin? 1130,Tinuvin? 1130,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,66,UVA for medium performance solvent-based and water-based coatings (may require addition of cosolvent),35,"A mixture of: a) 50% β-[3-(2-H-Benzotriazole-2-yl)-4-hydorxy-5-tert.butylphenyl]-propionic acid-poly(ethylene glycol) 300-ester, b) 38% Bis{β-[3-(2-H-Benzotriazole-2-yl)-4-hydroxy-5tert.butylphenyl]-propionic acid}-poly(ethylene glycol) 300 –ester, and c) 12% polyethylene glycol
CAS No: 104810-48-2",light yellow to light amber viscous liquid,"4,7,68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,20kg  |  200kg  |  ,,"56424054,0,1kg#56424001,0,6",,56424054 | 56424001
1,default,ED2,30486716,Tinuvin? 123,30486716,Tinuvin? 123,Tinuvin? 123,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,66,Non-basic HALS for acid catalyzed and oxidative curing coatings; improves yellowing resistance in direct-fired gas ovens,35,"Decanedioic acid, bis (2,2,6,6-tetramethyl-1-(octyloxy)-4-piperidinyl) ester
CAS No: 129757-67-1",slightly yellow liquid,"4,7,68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,20kg  |  180kg  |  ,,"56426227,0,6",,56426227
1,default,ED2,30659874,Tinuvin? 123-DW (N),30659874,Tinuvin? 123-DW (N),Tinuvin? 123-DW (N),1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,66,Non-basic HALS for water-based formulations; no interaction with sensitive dispersions,35,Non-basic aminoether HALS,off-white dispersion,"4,7,68",,,,30,,,,,,,,,,,,,,,,,,,,,,,,,20kg,,"50483744,0,1kg#50659484,0,0.2kg",,50483744 | 50659484
1,default,ED2,30472143,Tinuvin? 152,30472143,Tinuvin? 152,Tinuvin? 152,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,66,"Non-migrating and reactable low-basic HALS for polar solvent-based coatings over plastic substrates (e.g. polycarbonate, ABS substrate)",35,"2, 4-bis [N-Butyl-N-(1-cyclohexyloxy-2, 2, 6, 6-tetramethylpiperidin-4-yl) amino]-6-(2-hydroxyethylamine)-1, 3, 5-triazine
CAS No: 191743 – 75 – 6",off white powder,"4,7,68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,  |  2x20kg  |  ,,"50111746,0,6",,50111746
1,default,ED2,30598591,Tinuvin? 249,30598591,Tinuvin? 249,Tinuvin? 249,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,66,Non-basic HALS; no exudation from solvent-based polar coatings; low viscosity and very low inherent color; use in water-based coatings may require addition of cosolvents,35,piperidine derivative,slightly yellow liquid,"4,7,68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,20kg  |  180kg  |  ,,"50434972,0,6",,50434972
1,default,ED2,30671833,Tinuvin? 249-DW (N),30671833,Tinuvin? 249-DW (N),Tinuvin? 249-DW (N),1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,66,"Non-basic HALS for water-based formulations; no interaction with sensitive dispersions; does not interact with acidic paint ingredients such as catalysts, biocides and pigments",35,Non-basic HALS,white to beige liquid,"4,7,68",,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,"50659486,0,0.2kg",,50659486
1,default,ED2,30094960,Tinuvin? 292,30094960,Tinuvin? 292,Tinuvin? 292,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,66,Multi-purpose basic HALS for various applications; use in water-based coatings may require addition of cosolvents; may interact with sensitive dispersion binders,35,"a) Bis (1, 2, 2, 6, 6-pentamethyl-4-piperidyl) sebacate & b) Methyl 1, 2, 2, 6, 6-pentamethyl-4-piperidyl sebacate
CAS No: a) 41556 – 26 – 7 b) 82919 – 37 – 7",slightly yellow liquid,"4,7,68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,20kg  |  200kg  |  ,,"56434813,0,1kg",,50488133
1,default,ED2,30193877,Tinuvin? 292 HP,30193877,Tinuvin? 292 HP,Tinuvin? 292 HP,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,66,Multi-purpose basic HALS for color sensitive applications such as refinish coatings; use in water-based coatings may require addition of cosolvents; may interact with sensitive dispersion binders,35,"Blend of Bis(1,2,2,6,6-pentamethyl-4-piperidyl) sebacate and Methyl 1,2,2,6,6-pentamethyl-4-piperidyl sebacate",colorless to slightly yellow liquid,"4,7,68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56431845,0,6",,56431845
1,default,ED2,30602382,Tinuvin? 326 (ED),30602382,Tinuvin? 326 (ED),Tinuvin? 326 (ED),1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,66,Chlorinated red shifted UVA; allows <1% transmittance up to 370nm; limited solubility in organic solvents,35,Hydroxy-phenyl-benzotriazole derivative,slightly yellow powder,"4,7,68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,  |  2x20kg  |  ,,,,
1,default,ED2,30074902,Tinuvin? 328,30074902,Tinuvin? 328,Tinuvin? 328,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,66,"Because of its extended UV absorption, Tinuvin? 328 provides efficient protection to coatings and light sensitive substrates.",35,"2-(2H-benzotriazol-2-yl)-4, 6-ditertpentylphenol
CAS No: 25973 – 55 – 1",slightly yellow powder,"4,7,68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,  |  2x20kg  |  ,,"56425220,0,1kg",,50354575
1,default,ED2,30484350,Tinuvin? 384-2,30484350,Tinuvin? 384-2,Tinuvin? 384-2,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,66,Multi-purpose UVA for medium to high durability requirements; minimum color impact in refinish clear coat applications,35,"95% Benzenepropanoic acid, 3-(2H-benzotriazol-2-yl)-5-(1, 1-dimethylethyl)-4-hydroxy-, C7-9-branched and linear alkyl esters, 5% 1-methoxy-2-propyl acetate
CAS No: 127519-17-9, 108-65-6",pale yellow liquid,"4,7,68",,,,95,,,,,,,,,,,,,,,,,,,,,,,,,  |  20kg  |  200kg,,"56412076,0,6",,56412076
